salesperson_id,product_id,state,city,latitude,longitude,shiptonumber,customer_id,company_id,source_id,price,metric,tons,mode_id,terms,ship_start,completed
8,1,OK,FORGAN,36.9069704,-100.5393177,217061,29,34,560,200,$/st,82,2,DEL,Jul-17,no
8,1,IA,RICEVILLE,43.3638571,-92.5540687,208579,29,34,572,240,$/st,20,2,DEL,Jul-17,no
3,1,KS,GARDEN CITY,37.9716898,-100.8726618,206565,303,34,560,192.5,$/st,22,2,DEL,Jul-17,yes
3,1,KS,FORD,37.6361315,-99.754016,214723,303,34,560,192.5,$/st,21,2,FOB,Jul-17,no
3,1,KS,KINGSDOWN,37.5250214,-99.7587385,214719,303,34,560,192.5,$/st,21,2,FOB,Jul-17,yes
8,1,KS,HILLSBORO,38.3519556,-97.2044723,202141,29,34,618,200,$/st,22,2,FOB,Jul-17,no
7,2,AB,BOW ISLAND,49.87,-111.37,207011,543,34,559,343,$/st,149,2,FOB,Jul-17,no
7,2,AB,CLARESHOLM,50.03,-113.58,204778,686,34,559,331,$/st,50,2,DEL,Jul-17,yes
7,2,AB,HIGH RIVER,50.58,-113.87,210741,686,34,559,329,$/st,99,2,FOB,Jul-17,yes
13,1,MN,GRYGLA,48.3007977,-95.6183321,208677,90,34,590,260,$/st,20,2,FOB,Jul-17,yes
7,2,AB,BENALTO,52.306298,-114.2752,202103,497,34,559,318,$/st,48,2,FOB,Jul-17,no
8,2,AB,LEGAL,53.95014825,-113.585332,209863,29,34,559,320,$/st,48,2,DEL,Jul-17,no
7,2,AB,LETHBRIDGE,49.6333,-112.8,203387,70,34,559,337,$/st,682,2,FOB,Jul-17,no
7,2,AB,SUNDRE,51.8,-114.65,209887,438,34,559,323,$/st,142,2,FOB,Jul-17,yes
8,1,IA,SIOUX CENTER,43.0797067,-96.1755774,100836,177,34,558,235,$/st,41,2,FOB,Jul-17,yes
7,2,AB,STETTLER,52.33,-112.68,210515,444,34,559,329,$/st,194,2,FOB,Jul-17,yes
4,2,AB,IRON SPRINGS,49.930935,-112.686563,210719,575,34,559,334,$/st,49,2,FOB,Jul-17,no
4,2,AB,WARNER,49.28329985,-112.2017847,209485,575,34,559,337,$/st,97,2,DEL,Jul-17,no
7,2,AB,GLEICHEN,50.864929,-113.053948,211613,42,34,559,334,$/st,147,2,FOB,Jul-17,yes
7,2,AB,MAYERTHORPE,53.95,-115.14,217009,497,34,559,309,$/st,50,2,FOB,Jul-17,yes
7,2,AB,BASSANO,50.78,-112.47,215048,363,34,559,337,$/st,97,2,DEL,Jul-17,yes
7,2,AB,LETHBRIDGE,49.6333,-112.8,206240,363,34,559,337,$/st,145,2,FOB,Jul-17,yes
7,2,AB,VULCAN,50.4,-113.25,210432,444,34,559,331,$/st,99,2,DEL,Jul-17,no
12,1,IN,CENTERPOINT,39.4169862,-87.0772361,218657,716,34,574,249.48,$/st,20,2,FOB,Jul-17,yes
12,1,IN,ROSEDALE,39.6228165,-87.28335,209199,716,34,574,249.48,$/st,41,2,FOB,Jul-17,yes
7,2,AB,DRUMHELLER,51.4333,-112.667,101292,40,34,559,329,$/st,49,2,FOB,Jul-17,yes
7,2,AB,STONY PLAIN,53.55,-114.1,101388,40,34,559,315,$/st,49,2,FOB,Jul-17,yes
7,2,AB,ALLIANCE,52.43344541,-111.7850324,204056,40,34,559,329,$/st,50,2,DEL,Jul-17,yes
7,2,SK,DELISLE,51.92529,-107.12908,206158,40,34,559,318,$/st,49,2,FOB,Jul-17,yes
14,1,IA,RADCLIFFE,42.3152613,-93.4343757,208463,8,34,572,240,$/st,41,2,DEL,Jul-17,no
14,1,MN,ST HILAIRE,48.0138565,-96.2147635,101060,8,34,590,260,$/st,40,2,FOB,Jul-17,yes
7,2,AB,ALLIANCE,52.43344541,-111.7850324,204056,396,34,559,329,$/st,141,2,FOB,Jul-17,yes
7,2,AB,VERMILION,53.35,-110.85,101308,453,34,559,328,$/st,197,2,FOB,Jul-17,no
7,2,AB,THREE HILLS,51.7,-113.27,101288,420,34,559,329,$/st,49,2,FOB,Jul-17,yes
7,2,AB,DRUMHELLER,51.4333,-112.667,201907,420,34,559,334,$/st,50,2,FOB,Jul-17,yes
14,1,KS,OFFERLE,37.8908512,-99.5578985,100460,8,34,560,200,$/st,20,2,DEL,Jul-17,yes
14,1,KS,BUCKLIN,37.5472429,-99.6342901,206106,8,34,560,200,$/st,22,2,FOB,Jul-17,no
3,2,NE,ATKINSON,42.5313912,-98.9781525,209859,111,34,558,197,$/st,32,2,FOB,Jul-17,no
4,1,IL,MORRISONVILLE,39.4200501,-89.4556486,207380,96,34,571,240.97,$/st,39,2,FOB,Jul-17,yes
4,1,IL,MOWEAQUA,39.6247614,-89.0189684,206116,96,34,571,234.47,$/st,39,2,FOB,Jul-17,yes
13,2,NE,CAMBRIDGE,40.2819509,-100.1656922,215704,5,34,558,180,$/st,29,2,DEL,Jul-17,no
13,2,SD,MARION,43.4230394,-97.2606153,100021,5,34,558,180,$/st,27,2,FOB,Jul-17,no
13,2,SD,BERESFORD,43.0805446,-96.773655,201556,218,34,558,185,$/st,92,2,FOB,Jul-17,yes
13,2,SD,LAKE PRESTON,44.3635802,-97.377294,206539,19,34,558,180,$/st,80,2,DEL,Jul-17,yes
13,2,SD,MADISON,44.0060847,-97.1139496,101329,19,34,558,180,$/st,120,2,FOB,Jul-17,yes
13,2,SD,MADISON,44.0060847,-97.1139496,205092,19,34,558,180,$/st,85,2,FOB,Jul-17,yes
13,2,MN,SHELLY,47.4580288,-96.8184126,201555,218,34,558,167,$/st,26,2,FOB,Jul-17,yes
13,2,MN,EAST GRAND FORKS,47.9299789,-97.0245211,215695,218,34,558,163.49,$/st,130,2,DEL,Jul-17,yes
13,2,MN,STEPHEN,48.4499791,-96.8725616,201566,218,34,558,168,$/st,77,2,FOB,Jul-17,no
13,2,ND,GRAFTON,48.4122108,-97.410634,201581,218,34,558,168,$/st,120,2,DEL,Jul-17,yes
7,1,SK,WILKIE,52.42,-108.7,214934,398,34,559,391,$/st,51,2,DEL,Jul-17,yes
7,1,SK,Moose Range,53.233822,-103.698219,214919,505,34,583,411,$/st,37,2,DEL,Jul-17,no
4,3,IL,DIXON,41.8389213,-89.4795478,207076,49,34,580,170,$/st,26,2,DEL,Jul-17,no
7,2,AB,LETHBRIDGE,49.6333,-112.8,203387,70,34,559,337,$/st,143,2,FOB,Jul-17,yes
13,2,SD,GARRETSON,43.7174725,-96.5028209,208020,344,34,558,183,$/st,60,2,FOB,Jul-17,yes
8,2,MN,SANBORN,44.2096799,-95.1286044,205269,151,34,558,178,$/st,25,2,FOB,Jul-17,no
8,2,MN,WALNUT GROVE,44.2230121,-95.469449,218239,151,34,558,179,$/st,77,2,FOB,Jul-17,no
13,1,MN,LAKE LILLIAN,44.9435732,-94.8799994,209424,8,34,598,232.14,$/st,21,2,FOB,Jul-17,yes
13,1,MN,COSMOS,44.9360731,-94.6966609,209429,8,34,598,230.39,$/st,20,2,FOB,Jul-17,yes
13,1,MN,MAGNOLIA,43.6452456,-96.0791907,214845,8,34,588,227.36,$/st,59,2,FOB,Jul-17,yes
14,3,WI,RIDGELAND,45.2035726,-91.8954538,204774,8,34,563,188.57,$/st,23,2,FOB,Jul-17,no
3,1,NE,CRESTON,41.7066754,-97.362543,100592,131,34,558,240,$/st,46,2,FOB,Jul-17,yes
13,1,MN,BUFFALO LAKE,44.7371841,-94.6169333,209426,8,34,598,224.71,$/st,20,2,DEL,Jul-17,yes
13,1,MN,GIBBON,44.5338518,-94.5263709,218605,8,34,598,220.56,$/st,40,2,DEL,Jul-17,no
13,1,MN,BELGRADE,47.5310367,-92.3740685,100236,362,34,598,278.15,$/st,38,2,FOB,Jul-17,no
12,1,IL,GREENVIEW,40.0831024,-89.7381633,203144,94,34,571,247.51,$/st,21,2,DEL,Jul-17,yes
12,1,IL,SPRINGFIELD,39.8017171,-89.6437107,203919,94,34,571,244.11,$/st,40,2,DEL,Jul-17,no
8,2,ND,FULLERTON,46.1652468,-98.4270443,101102,29,34,558,175,$/st,103,2,DEL,Jul-17,yes
13,1,MN,KELLOGG,44.3085769,-91.9957204,206658,5,34,563,231.92,$/st,20,2,FOB,Jul-17,yes
13,1,MN,PLAINVIEW,44.1649655,-92.1715571,218653,5,34,563,231.92,$/st,41,2,FOB,Jul-17,no
5,3,OK,GEARY,35.6311594,-98.3172854,200379,134,34,560,180,$/st,27,2,FOB,Jul-17,no
8,1,IA,DURANT,41.5997498,-90.9107038,210377,69,34,566,230,$/st,20,2,DEL,Jul-17,yes
14,1,MN,EDGERTON,43.8724681,-96.1286369,203729,8,34,598,215.34,$/st,21,2,DEL,Jul-17,no
12,1,IL,NEW HOLLAND,40.1847671,-89.580938,202214,3,34,571,245.68,$/st,37,2,DEL,Jul-17,yes
5,3,OK,ALTUS,34.6381255,-99.3339754,206942,1,34,560,180,$/st,26,2,FOB,Jul-17,yes
2,2,ID,BUHL,42.5990714,-114.7594946,201568,218,34,558,191.71,$/st,99,1,FOB,Jul-17,no
13,2,MN,KENT,46.4363493,-96.6847986,205643,5,34,558,176,$/st,26,2,FOB,Jul-17,yes
13,2,ND,FAIRMOUNT,46.0549591,-96.6022941,101476,5,34,558,169.5,$/st,53,2,FOB,Jul-17,no
10,3,MN,FAIRMONT,43.6521775,-94.4610832,101690,824,34,558,171.43,$/st,22,2,FOB,Jul-17,yes
3,2,SD,BRISTOL,45.3446765,-97.7484272,209435,36,34,558,172.5,$/st,57,2,FOB,Jul-17,yes
3,2,SD,MELLETTE,45.1544202,-98.4975935,209447,36,34,558,170,$/st,64,2,DEL,Jul-17,no
3,2,SD,REDFIELD,44.8758095,-98.5187062,209444,36,34,558,171,$/st,30,2,FOB,Jul-17,no
13,2,MN,PARKERS PRAIRIE,46.1530178,-95.3289243,101928,744,34,563,190,$/st,131,2,FOB,Jul-17,no
1,4,AL,MONTGOMERY,32.3668052,-86.2999689,202285,109,34,561,172.25,$/st,100,1,FOB,Jul-17,no
1,2,AL,OPP,31.2826685,-86.2555067,213854,254,34,556,185,$/st,97,2,FOB,Jul-17,yes
1,2,GA,TIFTON,31.4504629,-83.5084973,210848,254,34,556,185,$/st,72,2,FOB,Jul-17,yes
13,2,SD,WALL,43.9924889,-102.2415477,207660,714,34,558,176.7,$/st,59,2,DEL,Jul-17,yes
3,3,NE,STUART,42.5991677,-99.1426014,100736,111,34,558,190,$/st,54,2,DEL,Jul-17,no
3,3,NE,AINSWORTH,42.5499993,-99.8626236,100386,297,34,558,190,$/st,148,2,DEL,Jul-17,no
13,2,ND,TOWER CITY,46.9227548,-97.6739889,205126,1,34,558,176,$/st,30,2,FOB,Jul-17,no
3,1,NE,HASTINGS,40.5861246,-98.388393,208135,218,34,564,240,$/st,52,2,DEL,Jul-17,yes
3,2,SD,REDFIELD,44.8758095,-98.5187062,204564,699,34,558,171,$/st,65,2,FOB,Jul-17,yes
3,2,SD,SALEM,43.7241455,-97.388953,216493,699,34,558,182,$/st,45,2,FOB,Jul-17,no
3,2,SD,MILLER,44.5183148,-98.988434,204615,699,34,558,174.5,$/st,71,2,DEL,Jul-17,no
8,2,MN,WELCOME,43.6668998,-94.6194213,206084,29,34,558,180,$/st,26,2,DEL,Jul-17,yes
13,2,SD,LAKE PRESTON,44.3635802,-97.377294,206539,5,34,558,185.5,$/st,27,2,FOB,Jul-17,yes
13,2,SD,PRESHO,43.9097116,-100.0587343,207656,5,34,558,174.8,$/st,74,2,FOB,Jul-17,yes
13,2,SD,HOWARD,44.0108074,-97.5267361,201305,5,34,558,186.8,$/st,66,2,FOB,Jul-17,yes
3,2,SD,TYNDALL,42.9933297,-97.8628464,216325,21,34,558,180,$/st,62,2,DEL,Jul-17,yes
5,2,NE,EDISON,40.2772297,-99.7770633,100169,556,34,558,180,$/st,381,2,FOB,Jul-17,yes
1,2,LA,MONROE,32.8151348,-92.2056923,100477,64,34,556,150,$/st,48,2,FOB,Jul-17,yes
14,3,NE,CLAY CENTER,40.5216783,-98.055326,202728,8,34,564,180,$/st,27,2,DEL,Jul-17,yes
2,1,WA,WATERVILLE,47.6470761,-120.0711788,207153,258,34,603,370,$/st,20,2,FOB,Jul-17,yes
13,2,NE,HASTINGS,40.5861246,-98.388393,101680,1,34,558,185,$/st,54,2,DEL,Jul-17,yes
3,2,SD,CHESTER,43.8949736,-96.926445,214186,699,34,558,184,$/st,193,2,FOB,Jul-17,no
14,2,TX,LORENZO,33.6706408,-101.5351611,202004,8,34,577,185,$/st,25,2,DEL,Jul-17,no
14,2,TX,TULIA,34.5358942,-101.7585159,217000,8,34,577,185,$/st,26,2,FOB,Jul-17,yes
5,2,TX,GREENVILLE,33.1384488,-96.1108066,203098,12,34,556,190,$/st,51,2,FOB,Jul-17,yes
4,2,ND,GRAND FORKS,47.9252568,-97.0328547,207381,199,34,563,187,$/st,26,2,DEL,Jul-17,no
4,2,MN,HALLOCK,48.7744263,-96.946447,218642,199,34,563,184,$/st,26,2,DEL,Jul-17,no
10,2,MN,BROWNTON,44.7319068,-94.3502593,218615,842,34,558,180,$/st,26,2,FOB,Jul-17,no
8,2,CO,GREELEY,40.4233142,-104.7091322,217227,29,34,558,185,$/st,55,2,FOB,Jul-17,no
4,2,SD,HARROLD,44.5244277,-99.7392837,201193,45,34,558,179,$/st,52,2,FOB,Jul-17,no
4,2,MN,ALBERTA,45.573295,-96.0475549,203398,45,34,563,184,$/st,155,2,DEL,Jul-17,yes
4,2,MN,SAUK CENTRE,45.737465,-94.9525216,207470,45,34,563,184,$/st,289,2,DEL,Jul-17,no
4,2,MN,MAYNARD,44.9069025,-95.4689074,203399,45,34,563,183,$/st,205,2,FOB,Jul-17,no
4,2,MN,PIPESTONE,44.000526,-96.3175341,203400,45,34,558,184,$/st,153,2,DEL,Jul-17,yes
12,3,IL,PEKIN,40.5675388,-89.640658,214960,3,34,571,170,$/st,41,2,DEL,Jul-17,no
12,3,IL,SOUTH PEKIN,40.4944838,-89.6517711,202094,3,34,571,170,$/st,42,2,DEL,Jul-17,no
5,2,MO,NEOSHO,36.8689554,-94.367996,201309,54,34,577,190,$/st,26,2,FOB,Jul-17,no
5,2,NE,VALLEY,41.3127771,-96.3461353,203605,54,34,577,190,$/st,50,2,DEL,Jul-17,yes
5,2,TX,WACO,31.549333,-97.1466695,216656,54,34,577,190,$/st,25,2,FOB,Jul-17,no
9,2,OK,AMES,36.2458685,-98.1853448,217826,139,34,577,190,$/st,270,2,FOB,Jul-17,yes
2,3,CA,HELM,36.5316159,-120.0982058,211688,715,34,602,190,$/st,500,4,FOB,Jul-17,yes
19,3,MI,GRAND RAPIDS,42.9633599,-85.6680863,100329,142,34,591,192,$/st,22,2,FOB,Jul-17,yes
3,3,NE,HOLDREGE,40.4402885,-99.3698217,100291,312,34,564,180,$/st,26,2,DEL,Jul-17,yes
5,2,NE,HEMINGFORD,42.3216288,-103.0729757,100656,557,34,558,200,$/st,32,2,DEL,Jul-17,no
5,2,NE,GORDON,42.8047197,-102.203218,208468,557,34,558,200,$/st,192,2,FOB,Jul-17,no
13,3,WI,MENOMONIE,44.8755183,-91.9193422,101053,216,34,563,188.57,$/st,45,2,FOB,Jul-17,no
14,3,WI,DURAND,44.6263543,-91.965726,206979,8,34,563,188.57,$/st,23,2,FOB,Jul-17,no
5,3,OK,RED ROCK,36.4592083,-97.1789322,213071,54,34,557,165,$/st,26,2,FOB,Jul-17,yes
13,3,WI,SHELDON,45.3105264,-90.9559696,212239,19,34,563,188.57,$/st,22,2,FOB,Jul-17,yes
6,3,OH,CANAL FULTON,40.8897784,-81.597623,216315,656,34,597,170,$/st,23,2,FOB,Jul-17,yes
10,4,WI,PLOVER,44.4563579,-89.544007,211602,513,34,561,214.75,$/st,99,1,FOB,Jul-17,no
5,3,KS,SAINT FRANCIS,39.7722151,-101.799897,101452,1,34,564,180,$/st,26,2,FOB,Jul-17,yes
5,3,NE,BROKEN BOW,41.4019509,-99.6392794,210311,1,34,564,180,$/st,52,2,FOB,Jul-17,no
5,3,NE,SPALDING,41.6889002,-98.363404,210315,1,34,564,180,$/st,26,2,DEL,Jul-17,yes
5,3,NE,ARCADIA,41.4233426,-99.126204,100788,1,34,564,180,$/st,26,2,FOB,Jul-17,yes
8,3,NE,KILGORE,42.9383394,-100.9557047,101623,29,34,558,175,$/st,51,2,FOB,Jul-17,no
1,3,TX,BROWNFIELD,33.1812035,-102.2743489,215417,23,34,557,140.98,$/st,485,1,FOB,Jul-17,no
9,3,TX,SUNRAY,36.0167027,-101.824616,101844,704,34,560,180,$/st,52,2,DEL,Jul-17,yes
5,3,TX,DALHART,36.0594772,-102.5132497,206506,81,34,560,175,$/st,75,2,FOB,Jul-17,no
5,3,TX,TEXLINE,36.3778066,-103.0240968,100503,81,34,560,175,$/st,75,2,FOB,Jul-17,yes
8,3,IA,MODALE,41.6197132,-96.0119563,210554,78,34,558,175.01,$/st,22,2,FOB,Jul-17,no
8,3,KS,WRIGHT,37.7805754,-99.892075,217467,29,34,560,180,$/st,26,2,FOB,Jul-17,no
8,3,KS,HAVILAND,37.6194626,-99.1064954,101439,29,34,560,180,$/st,50,2,FOB,Jul-17,no
9,3,OK,WILLOW,35.0514437,-99.5095342,218618,277,34,560,180,$/st,28,2,FOB,Jul-17,no
9,3,TX,GRUVER,36.2650314,-101.4062723,100443,279,34,560,180,$/st,159,2,FOB,Jul-17,no
4,3,NE,OSMOND,42.3600032,-97.5967282,201013,11,34,558,180,$/st,25,2,DEL,Jul-17,yes
1,3,TX,HARTLEY,35.8855927,-102.3968605,201050,41,34,557,138.88,$/st,489,1,DEL,Jul-17,no
1,3,OK,ALTUS,34.6381255,-99.3339754,211533,41,34,560,180,$/st,26,2,FOB,Jul-17,yes
1,3,TX,WELLINGTON,34.856166,-100.2137263,201085,41,34,560,180,$/st,26,2,DEL,Jul-17,yes
9,3,OK,HELENA,36.5461432,-98.2700706,208572,139,34,560,180,$/st,27,2,FOB,Jul-17,yes
3,3,MO,WAVERLY,39.2094637,-93.5177118,202823,32,34,622,180,$/st,26,2,FOB,Jul-17,yes
4,3,TX,CLARENDON,34.9378289,-100.8881993,204421,125,34,560,180,$/st,28,2,FOB,Jul-17,no
4,3,TX,DUMAS,35.8655949,-101.9732353,212210,125,34,560,180,$/st,51,2,DEL,Jul-17,yes
4,3,IN,MONTGOMERY,38.6625493,-87.0461181,216822,11,34,565,170,$/st,25,2,DEL,Jul-17,no
5,3,TX,DALHART,36.0594772,-102.5132497,206506,81,34,560,175,$/st,199,2,FOB,Jul-17,yes
5,3,TX,TEXLINE,36.3778066,-103.0240968,100503,81,34,560,175,$/st,255,2,FOB,Jul-17,no
5,3,TX,GRUVER,36.2650314,-101.4062723,214469,81,34,560,175,$/st,27,2,DEL,Jul-17,no
6,3,IL,EL PASO,40.7392018,-89.0164626,100739,1,34,571,165,$/st,26,2,FOB,Jul-17,yes
3,3,CO,EADS,38.4805615,-102.7818629,100701,361,34,560,179.24,$/st,25,2,DEL,Jul-17,yes
13,3,WI,DURAND,44.6263543,-91.965726,206979,1,34,563,188.57,$/st,23,2,DEL,Jul-17,no
3,3,NE,AINSWORTH,42.5499993,-99.8626236,100386,297,34,558,190,$/st,25,2,FOB,Jul-17,yes
5,3,TX,DALHART,36.0594772,-102.5132497,206506,81,34,560,175,$/st,28,2,FOB,Jul-17,no
5,3,TX,TEXLINE,36.3778066,-103.0240968,100503,81,34,560,175,$/st,71,2,DEL,Jul-17,yes
5,3,TX,TEXLINE,36.3778066,-103.0240968,100503,81,34,560,175.01,$/st,21,2,FOB,Jul-17,yes
6,4,MS,ABERDEEN,33.8251139,-88.5436553,211683,254,34,561,220,$/st,24,2,DEL,Jul-17,no
6,4,MS,BENTON,32.8265223,-90.259533,216152,254,34,561,240,$/st,22,2,FOB,Jul-17,yes
2,1,WA,OAKESDALE,47.1282275,-117.2426823,210108,298,34,603,420,$/st,20,2,DEL,Jul-17,yes
2,2,MT,HARLEM,48.5333309,-108.7840463,205605,573,34,559,197,$/st,159,2,DEL,Jul-17,yes
2,2,MT,FORT BENTON,47.8183031,-110.6674365,216040,573,34,559,255,$/st,64,2,FOB,Jul-17,yes
2,2,MT,HAVRE,48.549999,-109.6840887,101485,573,34,559,203,$/st,193,2,FOB,Jul-17,yes
15,3,CA,STOCKTON,37.9577016,-121.2907796,218477,182,34,557,106.63,$/st,970,1,FOB,Jul-17,yes
13,2,SD,MADISON,44.0060847,-97.1139496,101329,19,34,558,195,$/st,91,2,FOB,Jul-17,yes
7,2,AB,NOBLEFORD,49.87350834,-113.0533504,206412,46,34,559,334,$/st,194,2,DEL,Jul-17,yes
7,2,AB,STIRLING,49.50208163,-112.516222,206398,46,34,559,337,$/st,441,2,FOB,Jul-17,yes
7,2,AB,CARSELAND,50.850349,-113.465263,206423,46,34,559,331,$/st,99,2,DEL,Jul-17,yes
8,1,OK,FORGAN,36.9069704,-100.5393177,217061,29,34,560,200,$/st,21,2,DEL,Jul-17,no
7,2,AB,BOW ISLAND,49.87,-111.37,207011,543,34,559,343,$/st,149,2,FOB,Jul-17,no
7,2,AB,CRADDOCK,49.457439,-112.43895,204184,543,34,559,337,$/st,50,2,DEL,Jul-17,yes
7,2,AB,HIGH RIVER,50.58,-113.87,210741,686,34,559,329,$/st,50,2,FOB,Jul-17,yes
13,1,MN,FERTILE,47.5360765,-96.2803328,210023,90,34,590,260,$/st,20,2,FOB,Jul-17,yes
7,2,AB,BENALTO,52.306298,-114.2752,202103,497,34,559,318,$/st,49,2,FOB,Jul-17,yes
8,2,AB,LEGAL,53.95014825,-113.585332,209863,29,34,559,320,$/st,195,2,DEL,Jul-17,yes
7,2,AB,LETHBRIDGE,49.6333,-112.8,203387,70,34,559,337,$/st,343,2,DEL,Jul-17,no
7,2,AB,SUNDRE,51.8,-114.65,209887,438,34,559,323,$/st,95,2,FOB,Jul-17,yes
8,1,IA,SIOUX CENTER,43.0797067,-96.1755774,100836,177,34,558,235,$/st,40,2,DEL,Jul-17,yes
7,2,AB,STETTLER,52.33,-112.68,210515,444,34,559,329,$/st,145,2,DEL,Jul-17,yes
4,2,AB,IRON SPRINGS,49.930935,-112.686563,210719,575,34,559,334,$/st,343,2,FOB,Jul-17,yes
4,2,AB,WARNER,49.28329985,-112.2017847,209485,575,34,559,337,$/st,290,2,FOB,Jul-17,no
7,2,AB,VULCAN,50.4,-113.25,210432,444,34,559,331,$/st,99,2,FOB,Jul-17,yes
7,2,SK,DELISLE,51.92529,-107.12908,206158,40,34,559,318,$/st,48,2,FOB,Jul-17,no
7,2,AB,ALLIANCE,52.43344541,-111.7850324,204056,396,34,559,329,$/st,140,2,DEL,Jul-17,yes
7,2,AB,GALAHAD,52.51684393,-111.9350687,101307,498,34,559,334,$/st,100,2,DEL,Jul-17,yes
7,2,AB,VERMILION,53.35,-110.85,101308,453,34,559,328,$/st,196,2,FOB,Jul-17,no
14,1,KS,BUCKLIN,37.5472429,-99.6342901,206106,8,34,560,200,$/st,42,2,DEL,Jul-17,yes
4,1,IL,MORRISONVILLE,39.4200501,-89.4556486,207380,96,34,571,240.97,$/st,39,2,DEL,Jul-17,yes
13,2,NE,ORCHARD,42.3355602,-98.242852,214248,5,34,558,180,$/st,29,2,FOB,Jul-17,yes
13,2,NE,IMPERIAL,40.5169402,-101.6432253,218652,5,34,558,180,$/st,28,2,DEL,Jul-17,no
13,2,SD,MARION,43.4230394,-97.2606153,100021,5,34,558,180,$/st,27,2,DEL,Jul-17,no
13,2,SD,BERESFORD,43.0805446,-96.773655,201556,218,34,558,185,$/st,204,2,FOB,Jul-17,yes
13,2,SD,LAKE PRESTON,44.3635802,-97.377294,206539,19,34,558,180,$/st,80,2,FOB,Jul-17,yes
13,2,SD,MADISON,44.0060847,-97.1139496,101329,19,34,558,180,$/st,60,2,FOB,Jul-17,yes
13,2,SD,MADISON,44.0060847,-97.1139496,205092,19,34,558,180,$/st,26,2,FOB,Jul-17,no
13,2,MN,SHELLY,47.4580288,-96.8184126,201555,218,34,558,167,$/st,26,2,FOB,Jul-17,no
13,2,MN,EAST GRAND FORKS,47.9299789,-97.0245211,215695,218,34,558,163.49,$/st,105,2,FOB,Jul-17,no
13,2,MN,STEPHEN,48.4499791,-96.8725616,201566,218,34,558,168,$/st,148,2,DEL,Jul-17,no
13,2,ND,GRAFTON,48.4122108,-97.410634,201581,218,34,558,168,$/st,121,2,FOB,Jul-17,no
13,2,ND,MINTO,48.2916547,-97.3714652,201520,218,34,558,168,$/st,55,2,DEL,Jul-17,yes
3,1,NE,DIXON,42.4161117,-96.9972675,100616,339,34,558,220.86,$/st,40,2,FOB,Jul-17,no
7,1,SK,WILKIE,52.42,-108.7,214934,398,34,559,391,$/st,52,2,FOB,Jul-17,yes
7,2,AB,LETHBRIDGE,49.6333,-112.8,203387,70,34,559,337,$/st,96,2,DEL,Jul-17,no
13,2,MN,MAGNOLIA,43.6452456,-96.0791907,214845,344,34,558,183,$/st,30,2,DEL,Jul-17,yes
13,2,SD,GARRETSON,43.7174725,-96.5028209,208020,344,34,558,183,$/st,26,2,FOB,Jul-17,yes
8,2,MN,SANBORN,44.2096799,-95.1286044,205269,151,34,558,178,$/st,78,2,FOB,Jul-17,yes
4,2,MO,MARSTON,36.5189503,-89.6125789,214141,448,34,556,227.95,$/st,"1,471",3,FOB,Jul-17,no
9,1,OK,AMES,36.2458685,-98.1853448,101584,47,34,560,200,$/st,43,2,FOB,Jul-17,yes
3,1,NE,CRESTON,41.7066754,-97.362543,100592,131,34,558,240,$/st,48,2,FOB,Jul-17,no
13,1,MN,BELGRADE,47.5310367,-92.3740685,100236,362,34,598,278.15,$/st,57,2,FOB,Jul-17,yes
12,1,IL,PAWNEE,39.5917186,-89.5803739,218585,94,34,571,238.35,$/st,42,2,FOB,Jul-17,yes
8,2,ND,FULLERTON,46.1652468,-98.4270443,101102,29,34,558,175,$/st,137,2,FOB,Jul-17,yes
13,1,MN,STEWARTVILLE,43.8555186,-92.4885079,101535,5,34,563,231.92,$/st,41,2,DEL,Jul-17,yes
13,1,MN,KELLOGG,44.3085769,-91.9957204,206658,5,34,563,231.92,$/st,20,2,FOB,Jul-17,yes
13,1,MN,RANDOLPH,44.526078,-93.0199336,208926,8,34,563,246.85,$/st,60,2,DEL,Jul-17,yes
12,3,OH,NEWCOMERSTOWN,40.2722923,-81.6059541,211916,3,34,597,170,$/st,23,2,DEL,Jul-17,no
2,3,CA,KERMAN,36.7235572,-120.059879,200975,187,34,602,200,$/st,28,2,FOB,Jul-17,no
2,2,ID,AMERICAN FALLS,42.7860227,-112.8544377,201553,218,34,558,181.38,$/st,201,1,DEL,Jul-17,yes
8,1,IA,DURANT,41.5997498,-90.9107038,210377,69,34,566,230,$/st,40,2,FOB,Jul-17,no
5,2,WY,PINE BLUFFS,41.1819261,-104.0691174,200176,330,34,558,170,$/st,29,2,DEL,Jul-17,yes
5,2,LA,DONALDSONVILLE,30.1010323,-90.9928773,207591,72,34,556,158.27,$/st,"1,481",3,DEL,Jul-17,no
12,1,IL,MONTICELLO,40.0278116,-88.5733979,206366,3,34,571,232.75,$/st,41,2,FOB,Jul-17,no
12,1,IL,MASON CITY,40.2022663,-89.6981639,209902,3,34,571,249.7,$/st,40,2,DEL,Jul-17,no
13,1,MN,WANAMINGO,44.3044091,-92.7904749,208236,8,34,563,243.82,$/st,63,2,FOB,Jul-17,yes
5,3,OK,ALTUS,34.6381255,-99.3339754,206942,1,34,560,180,$/st,27,2,DEL,Jul-17,yes
12,1,IA,MILES,42.0483573,-90.3156857,202451,3,34,566,232.84,$/st,74,2,FOB,Jul-17,no
12,1,IA,NEW HAMPTON,43.0591412,-92.3176768,202426,3,34,572,225.96,$/st,21,2,FOB,Jul-17,yes
